Value; Square root
64.650000;8.040522
64.660000;8.041144
64.670000;8.041766
64.680000;8.042388
64.690000;8.043009
64.700000;8.043631
64.710000;8.044253
64.720000;8.044874
64.730000;8.045496
64.740000;8.046117
64.750000;8.046738
64.760000;8.047360
64.770000;8.047981
64.780000;8.048602
64.790000;8.049224
64.800000;8.049845
64.810000;8.050466
64.820000;8.051087
64.830000;8.051708
64.840000;8.052329
64.850000;8.052950
64.860000;8.053571
64.870000;8.054191
64.880000;8.054812
64.890000;8.055433
64.900000;8.056054
64.910000;8.056674
64.920000;8.057295
64.930000;8.057915
64.940000;8.058536
64.950000;8.059156
64.960000;8.059777
64.970000;8.060397
64.980000;8.061017
64.990000;8.061638
65.000000;8.062258
65.010000;8.062878
65.020000;8.063498
65.030000;8.064118
65.040000;8.064738
65.050000;8.065358
65.060000;8.065978
65.070000;8.066598
65.080000;8.067218
65.090000;8.067837
65.100000;8.068457
65.110000;8.069077
65.120000;8.069696
65.130000;8.070316
65.140000;8.070936
65.150000;8.071555
65.160000;8.072174
65.170000;8.072794
65.180000;8.073413
65.190000;8.074032
65.200000;8.074652
65.210000;8.075271
65.220000;8.075890
65.230000;8.076509
65.240000;8.077128
65.250000;8.077747
65.260000;8.078366
65.270000;8.078985
65.280000;8.079604
65.290000;8.080223
65.300000;8.080842
65.310000;8.081460
65.320000;8.082079
65.330000;8.082698
65.340000;8.083316
65.350000;8.083935
65.360000;8.084553
65.370000;8.085172
65.380000;8.085790
65.390000;8.086408
65.400000;8.087027
65.410000;8.087645
65.420000;8.088263
65.430000;8.088881
65.440000;8.089499
65.450000;8.090117
65.460000;8.090735
65.470000;8.091353
65.480000;8.091971
65.490000;8.092589
65.500000;8.093207
65.510000;8.093825
65.520000;8.094443
65.530000;8.095060
65.540000;8.095678
65.550000;8.096295
65.560000;8.096913
65.570000;8.097530
65.580000;8.098148
65.590000;8.098765
65.600000;8.099383
65.610000;8.100000
65.620000;8.100617
65.630000;8.101234
65.640000;8.101852
65.650000;8.102469
65.660000;8.103086
65.670000;8.103703
65.680000;8.104320
65.690000;8.104937
65.700000;8.105554
65.710000;8.106170
65.720000;8.106787
65.730000;8.107404
65.740000;8.108021
65.750000;8.108637
65.760000;8.109254
65.770000;8.109871
65.780000;8.110487
65.790000;8.111104
65.800000;8.111720
65.810000;8.112336
65.820000;8.112953
65.830000;8.113569
65.840000;8.114185
65.850000;8.114801
65.860000;8.115417
65.870000;8.116034
65.880000;8.116650
65.890000;8.117266
65.900000;8.117881
65.910000;8.118497
65.920000;8.119113
65.930000;8.119729
65.940000;8.120345
65.950000;8.120961
65.960000;8.121576
65.970000;8.122192
65.980000;8.122807
65.990000;8.123423
66.000000;8.124038
66.010000;8.124654
66.020000;8.125269
66.030000;8.125885
66.040000;8.126500
66.050000;8.127115
66.060000;8.127730
66.070000;8.128345
66.080000;8.128961
66.090000;8.129576
66.100000;8.130191
66.110000;8.130806
66.120000;8.131421
66.130000;8.132035
66.140000;8.132650
66.150000;8.133265
66.160000;8.133880
66.170000;8.134494
66.180000;8.135109
66.190000;8.135724
66.200000;8.136338
66.210000;8.136953
66.220000;8.137567
66.230000;8.138182
66.240000;8.138796
66.250000;8.139410
66.260000;8.140025
66.270000;8.140639
66.280000;8.141253
66.290000;8.141867
66.300000;8.142481
66.310000;8.143095
66.320000;8.143709
66.330000;8.144323
66.340000;8.144937
66.350000;8.145551
66.360000;8.146165
66.370000;8.146779
66.380000;8.147392
66.390000;8.148006
66.400000;8.148620
66.410000;8.149233
66.420000;8.149847
66.430000;8.150460
66.440000;8.151074
66.450000;8.151687
66.460000;8.152300
66.470000;8.152914
66.480000;8.153527
66.490000;8.154140
66.500000;8.154753
66.510000;8.155366
66.520000;8.155979
66.530000;8.156592
66.540000;8.157205
66.550000;8.157818
66.560000;8.158431
66.570000;8.159044
66.580000;8.159657
66.590000;8.160270
66.600000;8.160882
66.610000;8.161495
66.620000;8.162108
66.630000;8.162720
66.640000;8.163333
66.650000;8.163945
66.660000;8.164558
66.670000;8.165170
66.680000;8.165782
66.690000;8.166395
66.700000;8.167007
66.710000;8.167619
66.720000;8.168231
66.730000;8.168843
66.740000;8.169455
66.750000;8.170067
66.760000;8.170679
66.770000;8.171291
66.780000;8.171903
66.790000;8.172515
66.800000;8.173127
66.810000;8.173738
66.820000;8.174350
66.830000;8.174962
66.840000;8.175573
66.850000;8.176185
66.860000;8.176796
66.870000;8.177408
66.880000;8.178019
66.890000;8.178631
66.900000;8.179242
66.910000;8.179853
66.920000;8.180465
66.930000;8.181076
66.940000;8.181687
66.950000;8.182298
66.960000;8.182909
66.970000;8.183520
66.980000;8.184131
66.990000;8.184742
67.000000;8.185353
67.010000;8.185964
67.020000;8.186574
67.030000;8.187185
67.040000;8.187796
67.050000;8.188406
67.060000;8.189017
67.070000;8.189628
67.080000;8.190238
67.090000;8.190849
67.100000;8.191459
67.110000;8.192069
67.120000;8.192680
67.130000;8.193290
67.140000;8.193900
67.150000;8.194510
67.160000;8.195120
67.170000;8.195731
67.180000;8.196341
67.190000;8.196951
67.200000;8.197561
67.210000;8.198171
67.220000;8.198780
67.230000;8.199390
67.240000;8.200000
67.250000;8.200610
67.260000;8.201219
67.270000;8.201829
67.280000;8.202439
67.290000;8.203048
67.300000;8.203658
67.310000;8.204267
67.320000;8.204877
67.330000;8.205486
67.340000;8.206095
67.350000;8.206705
67.360000;8.207314
67.370000;8.207923
67.380000;8.208532
67.390000;8.209141
67.400000;8.209750
67.410000;8.210359
67.420000;8.210968
67.430000;8.211577
67.440000;8.212186
67.450000;8.212795
67.460000;8.213404
67.470000;8.214012
67.480000;8.214621
67.490000;8.215230
67.500000;8.215838
67.510000;8.216447
67.520000;8.217055
67.530000;8.217664
67.540000;8.218272
67.550000;8.218881
67.560000;8.219489
67.570000;8.220097
67.580000;8.220706
67.590000;8.221314
67.600000;8.221922
67.610000;8.222530
67.620000;8.223138
67.630000;8.223746
67.640000;8.224354
67.650000;8.224962
67.660000;8.225570
67.670000;8.226178
67.680000;8.226786
67.690000;8.227393
67.700000;8.228001
67.710000;8.228609
67.720000;8.229216
67.730000;8.229824
67.740000;8.230431
67.750000;8.231039
67.760000;8.231646
67.770000;8.232254
67.780000;8.232861
67.790000;8.233468
67.800000;8.234076
67.810000;8.234683
67.820000;8.235290
67.830000;8.235897
67.840000;8.236504
67.850000;8.237111
67.860000;8.237718
67.870000;8.238325
67.880000;8.238932
67.890000;8.239539
67.900000;8.240146
67.910000;8.240752
67.920000;8.241359
67.930000;8.241966
67.940000;8.242572
67.950000;8.243179
67.960000;8.243786
67.970000;8.244392
67.980000;8.244998
67.990000;8.245605
68.000000;8.246211
68.010000;8.246818
68.020000;8.247424
68.030000;8.248030
68.040000;8.248636
68.050000;8.249242
68.060000;8.249848
68.070000;8.250455
68.080000;8.251061
68.090000;8.251666
68.100000;8.252272
68.110000;8.252878
68.120000;8.253484
68.130000;8.254090
68.140000;8.254696
68.150000;8.255301
68.160000;8.255907
68.170000;8.256513
68.180000;8.257118
68.190000;8.257724
68.200000;8.258329
68.210000;8.258935
68.220000;8.259540
68.230000;8.260145
68.240000;8.260751
68.250000;8.261356
68.260000;8.261961
68.270000;8.262566
68.280000;8.263171
68.290000;8.263776
68.300000;8.264381
68.310000;8.264986
68.320000;8.265591
68.330000;8.266196
68.340000;8.266801
68.350000;8.267406
68.360000;8.268011
68.370000;8.268615
68.380000;8.269220
68.390000;8.269825
68.400000;8.270429
68.410000;8.271034
68.420000;8.271638
68.430000;8.272243
68.440000;8.272847
68.450000;8.273452
68.460000;8.274056
68.470000;8.274660
68.480000;8.275264
68.490000;8.275869
68.500000;8.276473
68.510000;8.277077
68.520000;8.277681
68.530000;8.278285
68.540000;8.278889
68.550000;8.279493
68.560000;8.280097
68.570000;8.280700
68.580000;8.281304
68.590000;8.281908
68.600000;8.282512
68.610000;8.283115
68.620000;8.283719
68.630000;8.284323
68.640000;8.284926
68.650000;8.285530
68.660000;8.286133
68.670000;8.286736
68.680000;8.287340
68.690000;8.287943
68.700000;8.288546
68.710000;8.289150
68.720000;8.289753
68.730000;8.290356
68.740000;8.290959
68.750000;8.291562
68.760000;8.292165
68.770000;8.292768
68.780000;8.293371
68.790000;8.293974
68.800000;8.294577
68.810000;8.295179
68.820000;8.295782
68.830000;8.296385
68.840000;8.296987
68.850000;8.297590
68.860000;8.298193
68.870000;8.298795
68.880000;8.299398
68.890000;8.300000
68.900000;8.300602
68.910000;8.301205
68.920000;8.301807
68.930000;8.302409
68.940000;8.303012
68.950000;8.303614
68.960000;8.304216
68.970000;8.304818
68.980000;8.305420
68.990000;8.306022
69.000000;8.306624
69.010000;8.307226
69.020000;8.307828
69.030000;8.308429
69.040000;8.309031
69.050000;8.309633
69.060000;8.310235
69.070000;8.310836
69.080000;8.311438
69.090000;8.312039
69.100000;8.312641
69.110000;8.313242
69.120000;8.313844
69.130000;8.314445
69.140000;8.315047
69.150000;8.315648
69.160000;8.316249
69.170000;8.316850
69.180000;8.317452
69.190000;8.318053
69.200000;8.318654
69.210000;8.319255
69.220000;8.319856
69.230000;8.320457
69.240000;8.321058
69.250000;8.321658
69.260000;8.322259
69.270000;8.322860
69.280000;8.323461
69.290000;8.324062
69.300000;8.324662
69.310000;8.325263
69.320000;8.325863
69.330000;8.326464
69.340000;8.327064
69.350000;8.327665
69.360000;8.328265
69.370000;8.328865
69.380000;8.329466
69.390000;8.330066
69.400000;8.330666
69.410000;8.331266
69.420000;8.331867
69.430000;8.332467
69.440000;8.333067
69.450000;8.333667
69.460000;8.334267
69.470000;8.334867
69.480000;8.335466
69.490000;8.336066
69.500000;8.336666
69.510000;8.337266
69.520000;8.337865
69.530000;8.338465
69.540000;8.339065
69.550000;8.339664
69.560000;8.340264
69.570000;8.340863
69.580000;8.341463
69.590000;8.342062
69.600000;8.342661
69.610000;8.343261
69.620000;8.343860
69.630000;8.344459
69.640000;8.345058
69.650000;8.345658
69.660000;8.346257
69.670000;8.346856
69.680000;8.347455
69.690000;8.348054
69.700000;8.348653
69.710000;8.349251
69.720000;8.349850
69.730000;8.350449
69.740000;8.351048
69.750000;8.351647
69.760000;8.352245
69.770000;8.352844
69.780000;8.353442
69.790000;8.354041
69.800000;8.354639
69.810000;8.355238
69.820000;8.355836
69.830000;8.356435
69.840000;8.357033
69.850000;8.357631
69.860000;8.358229
69.870000;8.358828
69.880000;8.359426
69.890000;8.360024
69.900000;8.360622
69.910000;8.361220
69.920000;8.361818
69.930000;8.362416
69.940000;8.363014
69.950000;8.363612
69.960000;8.364209
69.970000;8.364807
69.980000;8.365405
69.990000;8.366003
70.000000;8.366600
70.010000;8.367198
70.020000;8.367795
70.030000;8.368393
70.040000;8.368990
70.050000;8.369588
70.060000;8.370185
70.070000;8.370783
70.080000;8.371380
70.090000;8.371977
70.100000;8.372574
70.110000;8.373171
70.120000;8.373769
70.130000;8.374366
70.140000;8.374963
70.150000;8.375560
70.160000;8.376157
70.170000;8.376754
70.180000;8.377350
70.190000;8.377947
70.200000;8.378544
70.210000;8.379141
70.220000;8.379737
70.230000;8.380334
70.240000;8.380931
70.250000;8.381527
70.260000;8.382124
70.270000;8.382720
70.280000;8.383317
70.290000;8.383913
70.300000;8.384510
70.310000;8.385106
70.320000;8.385702
70.330000;8.386298
70.340000;8.386895
70.350000;8.387491
70.360000;8.388087
70.370000;8.388683
70.380000;8.389279
70.390000;8.389875
70.400000;8.390471
70.410000;8.391067
70.420000;8.391663
70.430000;8.392258
70.440000;8.392854
70.450000;8.393450
70.460000;8.394046
70.470000;8.394641
70.480000;8.395237
70.490000;8.395832
70.500000;8.396428
70.510000;8.397023
70.520000;8.397619
70.530000;8.398214
70.540000;8.398809
70.550000;8.399405
70.560000;8.400000
70.570000;8.400595
70.580000;8.401190
70.590000;8.401786
70.600000;8.402381
70.610000;8.402976
70.620000;8.403571
70.630000;8.404166
70.640000;8.404761
70.650000;8.405355
70.660000;8.405950
70.670000;8.406545
70.680000;8.407140
70.690000;8.407735
70.700000;8.408329
70.710000;8.408924
70.720000;8.409518
70.730000;8.410113
70.740000;8.410707
70.750000;8.411302
70.760000;8.411896
70.770000;8.412491
70.780000;8.413085
70.790000;8.413679
70.800000;8.414274
70.810000;8.414868
70.820000;8.415462
70.830000;8.416056
70.840000;8.416650
70.850000;8.417244
70.860000;8.417838
70.870000;8.418432
70.880000;8.419026
70.890000;8.419620
70.900000;8.420214
70.910000;8.420808
70.920000;8.421401
70.930000;8.421995
70.940000;8.422589
70.950000;8.423182
70.960000;8.423776
70.970000;8.424369
70.980000;8.424963
70.990000;8.425556
71.000000;8.426150
71.010000;8.426743
71.020000;8.427336
71.030000;8.427930
71.040000;8.428523
71.050000;8.429116
71.060000;8.429709
71.070000;8.430302
71.080000;8.430896
71.090000;8.431489
71.100000;8.432082
71.110000;8.432675
71.120000;8.433267
71.130000;8.433860
71.140000;8.434453
71.150000;8.435046
71.160000;8.435639
71.170000;8.436231
71.180000;8.436824
71.190000;8.437417
71.200000;8.438009
71.210000;8.438602
71.220000;8.439194
71.230000;8.439787
71.240000;8.440379
71.250000;8.440972
71.260000;8.441564
71.270000;8.442156
71.280000;8.442748
71.290000;8.443341
71.300000;8.443933
71.310000;8.444525
71.320000;8.445117
71.330000;8.445709
71.340000;8.446301
71.350000;8.446893
71.360000;8.447485
71.370000;8.448077
71.380000;8.448669
71.390000;8.449260
71.400000;8.449852
71.410000;8.450444
71.420000;8.451035
71.430000;8.451627
71.440000;8.452219
71.450000;8.452810
71.460000;8.453402
71.470000;8.453993
71.480000;8.454585
71.490000;8.455176
71.500000;8.455767
71.510000;8.456359
71.520000;8.456950
71.530000;8.457541
71.540000;8.458132
71.550000;8.458723
71.560000;8.459314
71.570000;8.459905
71.580000;8.460496
71.590000;8.461087
71.600000;8.461678
71.610000;8.462269
71.620000;8.462860
71.630000;8.463451
71.640000;8.464042
71.650000;8.464632
71.660000;8.465223
71.670000;8.465814
71.680000;8.466404
71.690000;8.466995
71.700000;8.467585
71.710000;8.468176
71.720000;8.468766
71.730000;8.469357
71.740000;8.469947
71.750000;8.470537
71.760000;8.471127
71.770000;8.471718
71.780000;8.472308
71.790000;8.472898
71.800000;8.473488
71.810000;8.474078
71.820000;8.474668
71.830000;8.475258
71.840000;8.475848
71.850000;8.476438
71.860000;8.477028
71.870000;8.477618
71.880000;8.478207
71.890000;8.478797
71.900000;8.479387
71.910000;8.479976
71.920000;8.480566
71.930000;8.481156
71.940000;8.481745
71.950000;8.482335
71.960000;8.482924
71.970000;8.483513
71.980000;8.484103
71.990000;8.484692
72.000000;8.485281
72.010000;8.485871
72.020000;8.486460
72.030000;8.487049
72.040000;8.487638
72.050000;8.488227
72.060000;8.488816
72.070000;8.489405
72.080000;8.489994
72.090000;8.490583
72.100000;8.491172
72.110000;8.491761
72.120000;8.492349
72.130000;8.492938
72.140000;8.493527
72.150000;8.494116
72.160000;8.494704
72.170000;8.495293
72.180000;8.495881
72.190000;8.496470
72.200000;8.497058
72.210000;8.497647
72.220000;8.498235
72.230000;8.498823
72.240000;8.499412
72.250000;8.500000
72.260000;8.500588
72.270000;8.501176
72.280000;8.501765
72.290000;8.502353
72.300000;8.502941
72.310000;8.503529
72.320000;8.504117
72.330000;8.504705
72.340000;8.505292
72.350000;8.505880
72.360000;8.506468
72.370000;8.507056
72.380000;8.507644
72.390000;8.508231
72.400000;8.508819
72.410000;8.509407
72.420000;8.509994
72.430000;8.510582
72.440000;8.511169
72.450000;8.511757
72.460000;8.512344
72.470000;8.512931
72.480000;8.513519
72.490000;8.514106
72.500000;8.514693
72.510000;8.515280
72.520000;8.515868
72.530000;8.516455
72.540000;8.517042
72.550000;8.517629
72.560000;8.518216
72.570000;8.518803
72.580000;8.519390
72.590000;8.519977
72.600000;8.520563
72.610000;8.521150
72.620000;8.521737
72.630000;8.522324
72.640000;8.522910
72.650000;8.523497
72.660000;8.524084
72.670000;8.524670
72.680000;8.525257
72.690000;8.525843
72.700000;8.526429
72.710000;8.527016
72.720000;8.527602
72.730000;8.528189
72.740000;8.528775
72.750000;8.529361
72.760000;8.529947
72.770000;8.530533
72.780000;8.531120
72.790000;8.531706
72.800000;8.532292
72.810000;8.532878
72.820000;8.533464
72.830000;8.534049
72.840000;8.534635
72.850000;8.535221
72.860000;8.535807
72.870000;8.536393
72.880000;8.536978
72.890000;8.537564
72.900000;8.538150
72.910000;8.538735
72.920000;8.539321
72.930000;8.539906
72.940000;8.540492
72.950000;8.541077
72.960000;8.541663
72.970000;8.542248
72.980000;8.542833
72.990000;8.543419
73.000000;8.544004
73.010000;8.544589
73.020000;8.545174
73.030000;8.545759
73.040000;8.546344
73.050000;8.546929
73.060000;8.547514
73.070000;8.548099
73.080000;8.548684
73.090000;8.549269
73.100000;8.549854
73.110000;8.550439
73.120000;8.551023
73.130000;8.551608
73.140000;8.552193
73.150000;8.552777
73.160000;8.553362
73.170000;8.553946
73.180000;8.554531
73.190000;8.555115
73.200000;8.555700
73.210000;8.556284
73.220000;8.556869
73.230000;8.557453
73.240000;8.558037
73.250000;8.558621
73.260000;8.559206
73.270000;8.559790
73.280000;8.560374
73.290000;8.560958
73.300000;8.561542
73.310000;8.562126
73.320000;8.562710
73.330000;8.563294
73.340000;8.563878
73.350000;8.564461
73.360000;8.565045
73.370000;8.565629
73.380000;8.566213
73.390000;8.566796
73.400000;8.567380
73.410000;8.567964
73.420000;8.568547
73.430000;8.569131
73.440000;8.569714
73.450000;8.570298
73.460000;8.570881
73.470000;8.571464
73.480000;8.572048
73.490000;8.572631
73.500000;8.573214
73.510000;8.573797
73.520000;8.574380
73.530000;8.574964
73.540000;8.575547
73.550000;8.576130
73.560000;8.576713
73.570000;8.577296
73.580000;8.577879
73.590000;8.578461
73.600000;8.579044
73.610000;8.579627
73.620000;8.580210
73.630000;8.580793
73.640000;8.581375
73.650000;8.581958
73.660000;8.582540
73.670000;8.583123
73.680000;8.583705
73.690000;8.584288
73.700000;8.584870
73.710000;8.585453
73.720000;8.586035
73.730000;8.586617
73.740000;8.587200
73.750000;8.587782
73.760000;8.588364
73.770000;8.588946
73.780000;8.589529
73.790000;8.590111
73.800000;8.590693
73.810000;8.591275
73.820000;8.591857
73.830000;8.592439
73.840000;8.593020
73.850000;8.593602
73.860000;8.594184
73.870000;8.594766
73.880000;8.595348
73.890000;8.595929
73.900000;8.596511
73.910000;8.597093
73.920000;8.597674
73.930000;8.598256
73.940000;8.598837
73.950000;8.599419
73.960000;8.600000
73.970000;8.600581
73.980000;8.601163
73.990000;8.601744
74.000000;8.602325
74.010000;8.602906
74.020000;8.603488
74.030000;8.604069
74.040000;8.604650
74.050000;8.605231
74.060000;8.605812
74.070000;8.606393
74.080000;8.606974
74.090000;8.607555
74.100000;8.608136
74.110000;8.608717
74.120000;8.609297
74.130000;8.609878
74.140000;8.610459
74.150000;8.611039
74.160000;8.611620
74.170000;8.612201
74.180000;8.612781
74.190000;8.613362
74.200000;8.613942
74.210000;8.614523
74.220000;8.615103
74.230000;8.615683
74.240000;8.616264
74.250000;8.616844
74.260000;8.617424
74.270000;8.618004
74.280000;8.618585
74.290000;8.619165
74.300000;8.619745
74.310000;8.620325
74.320000;8.620905
74.330000;8.621485
74.340000;8.622065
